파일명,사고장소특징_ID,A진행방향_ID,B진행방향_ID,사고장소,사고장소특징,A진행방향,B진행방향
bb_1_211027_vehicle_251_21748.json,22,57,64,주차장(또는 차도가 아닌 장소),주차구역과 통로,통로 직진,주차구역에서 직진 출자
bb_1_220204_vehicle_124_003.json,22,57,64,주차장(또는 차도가 아닌 장소),주차구역과 통로,통로 직진,주차구역에서 직진 출자
bb_1_220209_vehicle_34_006.json,22,57,64,주차장(또는 차도가 아닌 장소),주차구역과 통로,통로 직진,주차구역에서 직진 출자
bb_1_220424_vehicle_187_012.json,22,57,64,주차장(또는 차도가 아닌 장소),주차구역과 통로,통로 직진,주차구역에서 직진 출자
bb_3_170629_vehicle_21_222.json,22,57,64,주차장(또는 차도가 아닌 장소),주차구역과 통로,통로 직진,주차구역에서 직진 출자
cc_3_111124_vehicle_110_134.json,22,57,64,주차장(또는 차도가 아닌 장소),주차구역과 통로,통로 직진,주차구역에서 직진 출자
cc_3_130301_vehicle_143_113.json,22,57,64,주차장(또는 차도가 아닌 장소),주차구역과 통로,통로 직진,주차구역에서 직진 출자
cc_3_140726_vehicle_108_080.json,22,57,64,주차장(또는 차도가 아닌 장소),주차구역과 통로,통로 직진,주차구역에서 직진 출자
bb_1_000110_vehicle_195_169.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_120716_vehicle_203_21746.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_130203_vehicle_19_169.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_130518_vehicle_119_220.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_130807_vehicle_191_116.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_130818_vehicle_225_20120.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_131129_vehicle_141_257.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_141003_vehicle_48_281.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_141011_vehicle_29_139.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_150331_vehicle_244_30540.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_160201_vehicle_27_099.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_160314_vehicle_213_21811.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_160813_vehicle_114_175.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_161003_vehicle_27_126.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_170519_vehicle_39_145.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_180420_vehicle_149_117.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_180531_vehicle_195_092.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_190112_vehicle_123_092.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_190219_vehicle_256_21787.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_200123_vehicle_127_133.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_200516_vehicle_236_21679.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_200814_vehicle_44_189.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_210225_vehicle_200_115.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_210423_vehicle_144_046.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_210604_vehicle_237_31371.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_210811_vehicle_131_053.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_220326_vehicle_202_20955.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_220418_vehicle_216_32804.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_220422_vehicle_129_154.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_220729_vehicle_29_315.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_220806_vehicle_202_21444.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_3_111221_vehicle_113_187.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_3_130219_vehicle_187_020.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_3_130303_vehicle_185_019.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_3_150927_vehicle_213_20143.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_3_151028_vehicle_221_21690.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_3_160103_vehicle_129_169.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_3_160327_vehicle_30_354.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_3_170326_vehicle_131_078.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_3_170609_vehicle_201_22050.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_3_171111_vehicle_223_21398.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_3_180204_vehicle_241_32758.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_3_181003_vehicle_196_067.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_3_190205_vehicle_226_20838.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_3_190330_vehicle_248_31757.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_3_190518_vehicle_198_045.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_3_190609_vehicle_217_32168.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_3_190725_vehicle_236_31821.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_3_200712_vehicle_220_21522.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_3_200716_vehicle_126_265.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_3_210127_vehicle_191_150.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_3_210213_vehicle_214_22327.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_3_210815_vehicle_117_131.json,41,91,1,고속도로(자동차 전용도로)포함,추돌,선행 차량 추돌,선행 직진
bb_1_120330_vehicle_247_31174.json,37,9,88,고속도로(자동차 전용도로)포함,주행차로와 추월차로,후행 직진,추월차로에서 주행차로로 진로변경
bb_1_120401_vehicle_30_333.json,37,9,88,고속도로(자동차 전용도로)포함,주행차로와 추월차로,후행 직진,추월차로에서 주행차로로 진로변경
bb_1_141111_vehicle_29_171.json,37,9,88,고속도로(자동차 전용도로)포함,주행차로와 추월차로,후행 직진,추월차로에서 주행차로로 진로변경
bb_1_150803_vehicle_112_259.json,37,9,88,고속도로(자동차 전용도로)포함,주행차로와 추월차로,후행 직진,추월차로에서 주행차로로 진로변경
bb_1_160606_vehicle_260_22401.json,37,9,88,고속도로(자동차 전용도로)포함,주행차로와 추월차로,후행 직진,추월차로에서 주행차로로 진로변경
bb_1_160709_vehicle_221_54583.json,37,9,88,고속도로(자동차 전용도로)포함,주행차로와 추월차로,후행 직진,추월차로에서 주행차로로 진로변경
bb_1_220509_vehicle_149_210.json,37,9,88,고속도로(자동차 전용도로)포함,주행차로와 추월차로,후행 직진,추월차로에서 주행차로로 진로변경
bb_3_130811_vehicle_29_150.json,37,9,88,고속도로(자동차 전용도로)포함,주행차로와 추월차로,후행 직진,추월차로에서 주행차로로 진로변경
bb_1_120916_vehicle_29_260.json,37,88,87,고속도로(자동차 전용도로)포함,주행차로와 추월차로,추월차로에서 직진,주행차로에서 추월차로로 진로변경
bb_1_130915_vehicle_131_039.json,37,88,87,고속도로(자동차 전용도로)포함,주행차로와 추월차로,추월차로에서 직진,주행차로에서 추월차로로 진로변경
bb_1_141220_vehicle_185_083.json,37,88,87,고속도로(자동차 전용도로)포함,주행차로와 추월차로,추월차로에서 직진,주행차로에서 추월차로로 진로변경
bb_1_160203_vehicle_131_115.json,37,88,87,고속도로(자동차 전용도로)포함,주행차로와 추월차로,추월차로에서 직진,주행차로에서 추월차로로 진로변경
bb_1_160422_vehicle_146_089.json,37,88,87,고속도로(자동차 전용도로)포함,주행차로와 추월차로,추월차로에서 직진,주행차로에서 추월차로로 진로변경
bb_1_160714_vehicle_204_32145.json,37,88,87,고속도로(자동차 전용도로)포함,주행차로와 추월차로,추월차로에서 직진,주행차로에서 추월차로로 진로변경
bb_1_160830_vehicle_210_22472.json,37,88,87,고속도로(자동차 전용도로)포함,주행차로와 추월차로,추월차로에서 직진,주행차로에서 추월차로로 진로변경
bb_1_180609_vehicle_256_21830.json,37,88,87,고속도로(자동차 전용도로)포함,주행차로와 추월차로,추월차로에서 직진,주행차로에서 추월차로로 진로변경
bb_1_180707_vehicle_207_22322.json,37,88,87,고속도로(자동차 전용도로)포함,주행차로와 추월차로,추월차로에서 직진,주행차로에서 추월차로로 진로변경
bb_1_181027_vehicle_207_21516.json,37,88,87,고속도로(자동차 전용도로)포함,주행차로와 추월차로,추월차로에서 직진,주행차로에서 추월차로로 진로변경
bb_1_200930_vehicle_225_21417.json,37,88,87,고속도로(자동차 전용도로)포함,주행차로와 추월차로,추월차로에서 직진,주행차로에서 추월차로로 진로변경
bb_1_210508_vehicle_44_155.json,37,88,87,고속도로(자동차 전용도로)포함,주행차로와 추월차로,추월차로에서 직진,주행차로에서 추월차로로 진로변경
bb_1_210711_vehicle_316_086.json,37,88,87,고속도로(자동차 전용도로)포함,주행차로와 추월차로,추월차로에서 직진,주행차로에서 추월차로로 진로변경
bb_1_210723_vehicle_119_098.json,37,88,87,고속도로(자동차 전용도로)포함,주행차로와 추월차로,추월차로에서 직진,주행차로에서 추월차로로 진로변경
bb_3_170622_vehicle_241_30107.json,37,88,87,고속도로(자동차 전용도로)포함,주행차로와 추월차로,추월차로에서 직진,주행차로에서 추월차로로 진로변경
bb_3_200203_vehicle_208_30268.json,37,88,87,고속도로(자동차 전용도로)포함,주행차로와 추월차로,추월차로에서 직진,주행차로에서 추월차로로 진로변경
bb_3_210207_vehicle_156_021.json,37,88,87,고속도로(자동차 전용도로)포함,주행차로와 추월차로,추월차로에서 직진,주행차로에서 추월차로로 진로변경
bb_1_121108_vehicle_19_159.json,39,3,3,고속도로(자동차 전용도로)포함,합류,본선에서 직진,차로 감소 도로에서 본선으로 합류
bb_1_140423_vehicle_251_21701.json,39,3,3,고속도로(자동차 전용도로)포함,합류,본선에서 직진,차로 감소 도로에서 본선으로 합류
bb_1_151123_vehicle_243_22191.json,39,3,3,고속도로(자동차 전용도로)포함,합류,본선에서 직진,차로 감소 도로에서 본선으로 합류
bb_1_180221_vehicle_203_32888.json,39,3,3,고속도로(자동차 전용도로)포함,합류,본선에서 직진,차로 감소 도로에서 본선으로 합류
bb_1_181008_vehicle_111_088.json,39,3,3,고속도로(자동차 전용도로)포함,합류,본선에서 직진,차로 감소 도로에서 본선으로 합류
bb_1_210401_vehicle_312_090.json,39,3,3,고속도로(자동차 전용도로)포함,합류,본선에서 직진,차로 감소 도로에서 본선으로 합류
bb_1_220723_vehicle_45_243.json,39,3,3,고속도로(자동차 전용도로)포함,합류,본선에서 직진,차로 감소 도로에서 본선으로 합류
bb_1_220817_vehicle_213_21663.json,39,3,3,고속도로(자동차 전용도로)포함,합류,본선에서 직진,차로 감소 도로에서 본선으로 합류
bb_1_130125_vehicle_108_091.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_141213_vehicle_45_289.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_150328_vehicle_204_21599.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_160405_vehicle_19_119.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_160406_vehicle_200_028.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_160505_vehicle_108_055.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_160516_vehicle_29_194.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_160703_vehicle_200_087.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_161102_vehicle_40_202.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_161221_vehicle_195_175.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_170219_vehicle_245_21081.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_170402_vehicle_202_21969.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_170608_vehicle_118_114.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_170611_vehicle_123_188.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_170714_vehicle_230_21993.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_171030_vehicle_131_142.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_180204_vehicle_147_138.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_180324_vehicle_216_22280.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_180412_vehicle_38_130.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_180818_vehicle_234_21672.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_180929_vehicle_119_188.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_181015_vehicle_196_039.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_181108_vehicle_47_284.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_181118_vehicle_234_22487.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_190427_vehicle_44_233.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_191005_vehicle_210_22455.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_200217_vehicle_127_110.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_200701_vehicle_208_22379.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_201024_vehicle_214_51669.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_210406_vehicle_198_117.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_210523_vehicle_251_21745.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_210728_vehicle_200_120.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_220105_vehicle_38_137.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_220124_vehicle_44_133.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_220409_vehicle_239_30701.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_220805_vehicle_246_22470.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_3_140316_vehicle_118_123.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_3_141106_vehicle_256_32410.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_3_150304_vehicle_37_086.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_3_150620_vehicle_241_30425.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_3_151129_vehicle_119_196.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_3_160706_vehicle_37_160.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_3_170419_vehicle_216_21956.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_3_180622_vehicle_245_30620.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_3_180905_vehicle_251_31333.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_3_190108_vehicle_46_274.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_001126_vehicle_48_127.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_160416_vehicle_214_28132.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_210509_vehicle_241_21890.json,38,9,89,고속도로(자동차 전용도로)포함,주행차로와 주행차로,후행 직진,주행차로에서 주행차로로 변경
bb_1_140828_vehicle_113_062.json,39,3,90,고속도로(자동차 전용도로)포함,합류,본선에서 직진,본선으로 합류
bb_1_160110_vehicle_143_052.json,39,3,90,고속도로(자동차 전용도로)포함,합류,본선에서 직진,본선으로 합류
bb_1_160419_vehicle_131_089.json,39,3,90,고속도로(자동차 전용도로)포함,합류,본선에서 직진,본선으로 합류
bb_1_200131_vehicle_229_21703.json,39,3,90,고속도로(자동차 전용도로)포함,합류,본선에서 직진,본선으로 합류
bb_1_150124_vehicle_131_114.json,40,89,91,고속도로(자동차 전용도로)포함,주 (정)차,차로에서 주 (정)차한 차량을 추돌,차로에서 주(정)차
bb_1_160730_vehicle_236_22333.json,40,89,91,고속도로(자동차 전용도로)포함,주 (정)차,차로에서 주 (정)차한 차량을 추돌,차로에서 주(정)차
bb_1_160829_vehicle_221_21814.json,40,89,91,고속도로(자동차 전용도로)포함,주 (정)차,차로에서 주 (정)차한 차량을 추돌,차로에서 주(정)차
bb_1_161203_vehicle_27_101.json,40,89,91,고속도로(자동차 전용도로)포함,주 (정)차,차로에서 주 (정)차한 차량을 추돌,차로에서 주(정)차
bb_1_170911_vehicle_255_22475.json,40,89,91,고속도로(자동차 전용도로)포함,주 (정)차,차로에서 주 (정)차한 차량을 추돌,차로에서 주(정)차
bb_1_170930_vehicle_193_008.json,40,89,91,고속도로(자동차 전용도로)포함,주 (정)차,차로에서 주 (정)차한 차량을 추돌,차로에서 주(정)차
bb_1_190123_vehicle_141_186.json,40,89,91,고속도로(자동차 전용도로)포함,주 (정)차,차로에서 주 (정)차한 차량을 추돌,차로에서 주(정)차
bb_1_210602_vehicle_120_065.json,40,89,91,고속도로(자동차 전용도로)포함,주 (정)차,차로에서 주 (정)차한 차량을 추돌,차로에서 주(정)차
bb_1_220726_vehicle_196_105.json,40,89,91,고속도로(자동차 전용도로)포함,주 (정)차,차로에서 주 (정)차한 차량을 추돌,차로에서 주(정)차
bb_3_171108_vehicle_248_21611.json,40,89,91,고속도로(자동차 전용도로)포함,주 (정)차,차로에서 주 (정)차한 차량을 추돌,차로에서 주(정)차
bb_3_200601_vehicle_230_21555.json,40,89,91,고속도로(자동차 전용도로)포함,주 (정)차,차로에서 주 (정)차한 차량을 추돌,차로에서 주(정)차
bb_1_151111_vehicle_207_22264.json,40,90,92,고속도로(자동차 전용도로)포함,주 (정)차,갓길에서 주(정)차한 차량을 추돌,갓길에서 주(정)차
bb_1_190125_vehicle_221_30294.json,40,90,92,고속도로(자동차 전용도로)포함,주 (정)차,갓길에서 주(정)차한 차량을 추돌,갓길에서 주(정)차
bb_1_220308_vehicle_206_31387.json,40,90,92,고속도로(자동차 전용도로)포함,주 (정)차,갓길에서 주(정)차한 차량을 추돌,갓길에서 주(정)차
bb_1_160401_vehicle_36_203.json,0,0,0,직선 도로,추돌 사고,선행자동차(1차사고차량)를 추돌,선행 자동차(1차사고차량)
bb_1_090121_vehicle_108_081.json,0,0,0,직선 도로,추돌 사고,선행자동차(1차사고차량)를 추돌,선행 자동차(1차사고차량)
bb_1_131019_vehicle_113_112.json,0,0,0,직선 도로,추돌 사고,선행자동차(1차사고차량)를 추돌,선행 자동차(1차사고차량)
bb_1_140127_vehicle_240_28954.json,0,0,0,직선 도로,추돌 사고,선행자동차(1차사고차량)를 추돌,선행 자동차(1차사고차량)
bb_1_160226_vehicle_110_028.json,0,0,0,직선 도로,추돌 사고,선행자동차(1차사고차량)를 추돌,선행 자동차(1차사고차량)
bb_1_160521_vehicle_108_237.json,0,0,0,직선 도로,추돌 사고,선행자동차(1차사고차량)를 추돌,선행 자동차(1차사고차량)
bb_1_160527_vehicle_252_55851.json,0,0,0,직선 도로,추돌 사고,선행자동차(1차사고차량)를 추돌,선행 자동차(1차사고차량)
bb_1_170318_vehicle_234_22206.json,0,0,0,직선 도로,추돌 사고,선행자동차(1차사고차량)를 추돌,선행 자동차(1차사고차량)
bb_1_180201_vehicle_110_051.json,0,0,0,직선 도로,추돌 사고,선행자동차(1차사고차량)를 추돌,선행 자동차(1차사고차량)
bb_1_180910_vehicle_191_085.json,0,0,0,직선 도로,추돌 사고,선행자동차(1차사고차량)를 추돌,선행 자동차(1차사고차량)
bb_1_210114_vehicle_253_50073.json,0,0,0,직선 도로,추돌 사고,선행자동차(1차사고차량)를 추돌,선행 자동차(1차사고차량)
bb_1_210525_vehicle_208_28894.json,0,0,0,직선 도로,추돌 사고,선행자동차(1차사고차량)를 추돌,선행 자동차(1차사고차량)
bb_1_220314_vehicle_215_29244.json,0,0,0,직선 도로,추돌 사고,선행자동차(1차사고차량)를 추돌,선행 자동차(1차사고차량)
bb_3_140627_vehicle_088_198.json,0,0,0,직선 도로,추돌 사고,선행자동차(1차사고차량)를 추돌,선행 자동차(1차사고차량)
bb_1_160827_vehicle_144_035.json,20,56,62,차도와 차도가 아닌 장소,차도가 아닌 장소에서 차도로 진입,차도에서 직진,차도가 아닌 장소에서 우회전 진입
bb_1_020531_vehicle_235_21622.json,20,56,62,차도와 차도가 아닌 장소,차도가 아닌 장소에서 차도로 진입,차도에서 직진,차도가 아닌 장소에서 우회전 진입
bb_1_130311_vehicle_141_313.json,20,56,62,차도와 차도가 아닌 장소,차도가 아닌 장소에서 차도로 진입,차도에서 직진,차도가 아닌 장소에서 우회전 진입
bb_1_150401_vehicle_142_117.json,20,56,62,차도와 차도가 아닌 장소,차도가 아닌 장소에서 차도로 진입,차도에서 직진,차도가 아닌 장소에서 우회전 진입
bb_1_160713_vehicle_259_22228.json,20,56,62,차도와 차도가 아닌 장소,차도가 아닌 장소에서 차도로 진입,차도에서 직진,차도가 아닌 장소에서 우회전 진입
bb_1_161008_vehicle_110_148.json,20,56,62,차도와 차도가 아닌 장소,차도가 아닌 장소에서 차도로 진입,차도에서 직진,차도가 아닌 장소에서 우회전 진입
bb_1_170917_vehicle_156_016.json,20,56,62,차도와 차도가 아닌 장소,차도가 아닌 장소에서 차도로 진입,차도에서 직진,차도가 아닌 장소에서 우회전 진입
bb_1_171006_vehicle_143_040.json,20,56,62,차도와 차도가 아닌 장소,차도가 아닌 장소에서 차도로 진입,차도에서 직진,차도가 아닌 장소에서 우회전 진입
bb_1_180320_vehicle_238_22450.json,20,56,62,차도와 차도가 아닌 장소,차도가 아닌 장소에서 차도로 진입,차도에서 직진,차도가 아닌 장소에서 우회전 진입
bb_1_180825_vehicle_116_128.json,20,56,62,차도와 차도가 아닌 장소,차도가 아닌 장소에서 차도로 진입,차도에서 직진,차도가 아닌 장소에서 우회전 진입
bb_1_181120_vehicle_48_006.json,20,56,62,차도와 차도가 아닌 장소,차도가 아닌 장소에서 차도로 진입,차도에서 직진,차도가 아닌 장소에서 우회전 진입
bb_1_190330_vehicle_113_093.json,20,56,62,차도와 차도가 아닌 장소,차도가 아닌 장소에서 차도로 진입,차도에서 직진,차도가 아닌 장소에서 우회전 진입
bb_1_190628_vehicle_130_204.json,20,56,62,차도와 차도가 아닌 장소,차도가 아닌 장소에서 차도로 진입,차도에서 직진,차도가 아닌 장소에서 우회전 진입
bb_1_220821_vehicle_211_21647.json,20,56,62,차도와 차도가 아닌 장소,차도가 아닌 장소에서 차도로 진입,차도에서 직진,차도가 아닌 장소에서 우회전 진입
bb_1_200320_vehicle_252_20218.json,6,10,11,직선 도로,차로변경(진로변경),동시 차로변경(진로변경),동시 차로변경(진로변경)
bb_1_130211_vehicle_252_28029.json,6,10,11,직선 도로,차로변경(진로변경),동시 차로변경(진로변경),동시 차로변경(진로변경)
